URL,letter,primary color,secondary colors,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/fs743fm9703%2F046_013a_V_TC_46/2895,1015,377,207/pct:40/0/default.jpg",,,,,46,13a V,2895,1015,377,207,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_248_V_TC_46/2787,1052,127,155/pct:40/0/default.jpg",,,,,10,248 V,2787,1052,127,155,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_129_V_TC_46/932,4660,265,375/pct:40/0/default.jpg",,,,,270,129 V,932,4660,265,375,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_159_V_TC_46/780,3545,160,130/pct:40/0/default.jpg",,,,,130,159 V,780,3545,160,130,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_032_V_TC_46/3515,1415,45,190/pct:40/0/default.jpg",,,,,26,32 V,3515,1415,45,190,
"https://stacks.stanford.edu/image/iiif/sx200wv7668%2F044_151_TC_46/207,3627,662,730/pct:40/0/default.jpg",,,,,44,151,207,3627,662,730,
"https://stacks.stanford.edu/image/iiif/qd527zm3425%2F041_227_TC_46/3600,340,242,332/pct:40/0/default.jpg",,,,,41,227,3600,340,242,332,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_222_V_TC_46/3762,4187,217,142/pct:40/0/default.jpg",,,,,271,222 V,3762,4187,217,142,
"https://stacks.stanford.edu/image/iiif/fz541vq7367%2F164_45_R_TC_46/65,1982,332,240/pct:40/0/default.jpg",,,,,164,45 R,65,1982,332,240,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_142_R_TC_46/2150,1022,50,135/pct:40/0/default.jpg",,,,,317,142 R,2150,1022,50,135,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_033_V_TC_46/2360,545,282,465/pct:40/0/default.jpg",,,,,310,33 V,2360,545,282,465,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_146_R_TC_46/1967,297,185,127/pct:40/0/default.jpg",,,,,437,146 R,1967,297,185,127,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_148_TC_46/1172,4480,150,682/pct:40/0/default.jpg",,,,,146,148,1172,4480,150,682,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_313_TC_46/2,1187,375,617/pct:40/0/default.jpg",,,,,146,313,2,1187,375,617,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_120_R_TC_46/3662,4935,890,2150/pct:40/0/default.jpg",,,,,10,120 R,3662,4935,890,2150,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_78_V_TC_46/225,3575,82,167/pct:40/0/default.jpg",,,,,161,78 V,225,3575,82,167,
"https://stacks.stanford.edu/image/iiif/nr257ff7994%2F415_200_TC_46/600,2960,592,372/pct:40/0/default.jpg",,,,,415,200,600,2960,592,372,
"https://stacks.stanford.edu/image/iiif/jc891dg8213%2F252_66_V_TC_46/1765,2120,162,220/pct:40/0/default.jpg",,,,,252,66 V,1765,2120,162,220,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_077_V_TC_46/2325,2360,140,160/pct:40/0/default.jpg",,,,,26,77 V,2325,2360,140,160,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_025_V_TC_46/830,5095,752,1137/pct:40/0/default.jpg",,,,,292,25 V,830,5095,752,1137,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_227_R_TC_46/1182,2332,152,152/pct:40/0/default.jpg",,,,,437,227 R,1182,2332,152,152,
"https://stacks.stanford.edu/image/iiif/dm156pk7342%2F190_406_TC_46/737,4227,100,255/pct:40/0/default.jpg",,,,,190,406,737,4227,100,255,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_114_TC_46/3250,2920,170,192/pct:40/0/default.jpg",,,,,51,114,3250,2920,170,192,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_080_R_TC_46/2280,6205,110,182/pct:40/0/default.jpg",,,,,10,80 R,2280,6205,110,182,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_126_V_TC_46/2395,3577,127,167/pct:40/0/default.jpg",,,,,10,126 V,2395,3577,127,167,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_141_V_TC_46/1732,1250,110,202/pct:40/0/default.jpg",,,,,469,141 V,1732,1250,110,202,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_199_V_TC_46/2840,1100,165,212/pct:40/0/default.jpg",,,,,130,199 V,2840,1100,165,212,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_065_TC_46/152,3942,290,250/pct:40/0/default.jpg",,,,,441,65,152,3942,290,250,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_450_TC_46/502,2725,157,237/pct:40/0/default.jpg",,,,,481,450,502,2725,157,237,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_181_R_TC_46/192,1547,145,145/pct:40/0/default.jpg",,,,,483,181 R,192,1547,145,145,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_078_R_TC_46/1307,4792,235,207/pct:40/0/default.jpg",,,,,3,78 R,1307,4792,235,207,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_055_R_TC_46/2352,6322,252,222/pct:40/0/default.jpg",,,,,4,55 R,2352,6322,252,222,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_124_V_TC_46/1790,697,92,205/pct:40/0/default.jpg",,,,,130,124 V,1790,697,92,205,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_252_V_TC_46/3597,265,122,142/pct:40/0/default.jpg",,,,,10,252 V,3597,265,122,142,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_104_R_TC_46/2492,4955,390,567/pct:40/0/default.jpg",,,,,139,104 R,2492,4955,390,567,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_166_V_TC_46/4115,5170,62,150/pct:40/0/default.jpg",,,,,10,166 V,4115,5170,62,150,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_181_V_TC_46/2492,4115,160,142/pct:40/0/default.jpg",,,,,485,181 V,2492,4115,160,142,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_193_R_TC_46/582,760,265,145/pct:40/0/default.jpg",,,,,321,193 R,582,760,265,145,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_027_R_TC_46/502,4600,402,275/pct:40/0/default.jpg",,,,,397,27 R,502,4600,402,275,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_60_R_TC_46/205,1547,122,440/pct:40/0/default.jpg",,,,,161,60 R,205,1547,122,440,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_640_R_TC_46/647,852,252,157/pct:40/0/default.jpg",,,,,484,640 R,647,852,252,157,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_138_V_TC_46/3135,770,292,402/pct:40/0/default.jpg",,,,,397,138 V,3135,770,292,402,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_016_V_TC_46/612,712,32,167/pct:40/0/default.jpg",,,,,628,16 V,612,712,32,167,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_10_R_TC_46/367,4657,585,810/pct:40/0/default.jpg",,,,,65,10 R,367,4657,585,810,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_124_R_TC_46/2905,952,192,1005/pct:40/0/default.jpg",,,,,45,124 R,2905,952,192,1005,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_067_R_TC_46/2607,330,165,192/pct:40/0/default.jpg",,,,,470,67 R,2607,330,165,192,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_089_V_TC_46/4747,4017,160,115/pct:40/0/default.jpg",,,,,45,89 V,4747,4017,160,115,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_77_V_TC_46/922,3085,240,330/pct:40/0/default.jpg",,,,,47,77 V,922,3085,240,330,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_024_V_TC_46/782,670,302,140/pct:40/0/default.jpg",,,,,321,24 V,782,670,302,140,
"https://stacks.stanford.edu/image/iiif/pm669yz1553%2F178_395_TC_46/207,4552,237,435/pct:40/0/default.jpg",,,,,178,395,207,4552,237,435,
"https://stacks.stanford.edu/image/iiif/my719tj3506%2F031_142_V_TC_46/695,2990,135,270/pct:40/0/default.jpg",,,,,31,142 V,695,2990,135,270,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_219_V_TC_46/3472,252,185,157/pct:40/0/default.jpg",,,,,271,219 V,3472,252,185,157,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_095_R_TC_46/1900,1212,105,207/pct:40/0/default.jpg",,,,,469,95 R,1900,1212,105,207,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_127_TC_46/1382,5902,210,300/pct:40/0/default.jpg",,,,,266,127,1382,5902,210,300,
"https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_030_R_TC_46/380,4740,150,215/pct:40/0/default.jpg",,,,,461,30 R,380,4740,150,215,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_187_V_TC_46/3647,6415,227,590/pct:40/0/default.jpg",,,,,485,187 V,3647,6415,227,590,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_088_V_TC_46/862,2850,170,240/pct:40/0/default.jpg",,,,,187,88 V,862,2850,170,240,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_205_V_TC_46/3842,2067,32,225/pct:40/0/default.jpg",,,,,10,205 V,3842,2067,32,225,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_004_V_TC_46/440,790,132,340/pct:40/0/default.jpg",,,,,470,4 V,440,790,132,340,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_058_V_TC_46/2760,2482,162,167/pct:40/0/default.jpg",,,,,468,58 V,2760,2482,162,167,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_106_R_TC_46/2835,2312,187,250/pct:40/0/default.jpg",,,,,94,106 R,2835,2312,187,250,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_204_R_TC_46/2127,4722,120,150/pct:40/0/default.jpg",,,,,10,204 R,2127,4722,120,150,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_663_V_TC_46/1282,2262,372,150/pct:40/0/default.jpg",,,,,484,663 V,1282,2262,372,150,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_103_V_TC_46/2840,492,365,520/pct:40/0/default.jpg",,,,,150,103 V,2840,492,365,520,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_017_V_TC_46/1065,2350,275,197/pct:40/0/default.jpg",,,,,468,17 V,1065,2350,275,197,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_023_TC_46/2202,2422,165,190/pct:40/0/default.jpg",,,,,51,23,2202,2422,165,190,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_63_V_TC_46/2840,3137,137,227/pct:40/0/default.jpg",,,,,275,63 V,2840,3137,137,227,
"https://stacks.stanford.edu/image/iiif/cr485km1781%2F201_062_TC_46/852,2695,282,467/pct:40/0/default.jpg",,,,,201,62,852,2695,282,467,
"https://stacks.stanford.edu/image/iiif/ck580gj8781%2F231_039_R_TC_46/365,635,242,367/pct:40/0/default.jpg",,,,,231,39 R,365,635,242,367,
"https://stacks.stanford.edu/image/iiif/qf131kj9626%2F280_170_R_TC_46/3770,4395,275,597/pct:40/0/default.jpg",,,,,280,170 R,3770,4395,275,597,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_045_R_TC_46/1047,2730,750,145/pct:40/0/default.jpg",,,,,628,45 R,1047,2730,750,145,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_013_R_TC_46/1042,2325,40,117/pct:40/0/default.jpg",,,,,505,13 R,1042,2325,40,117,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_82_V_TC_46/2305,1512,265,560/pct:40/0/default.jpg",,,,,161,82 V,2305,1512,265,560,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_169_R_TC_46/55,3202,212,205/pct:40/0/default.jpg",,,,,473,169 R,55,3202,212,205,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_093_V_TC_46/1117,2637,82,125/pct:40/0/default.jpg",,,,,48,93 V,1117,2637,82,125,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_211_R_TC_46/1955,1975,87,1305/pct:40/0/default.jpg",,,,,327,211 R,1955,1975,87,1305,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_231_R_TC_46/4277,1945,235,137/pct:40/0/default.jpg",,,,,45,231 R,4277,1945,235,137,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_123_V_TC_46/2272,2005,202,112/pct:40/0/default.jpg",,,,,437,123 V,2272,2005,202,112,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_115_V_TC_46/3167,2207,105,110/pct:40/0/default.jpg",,,,,505,115 V,3167,2207,105,110,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_036_R_TC_46/1352,2070,355,327/pct:40/0/default.jpg",,,,,310,36 R,1352,2070,355,327,
"https://stacks.stanford.edu/image/iiif/qj220gv8417%2F139_132_V_TC_46/3315,5085,497,510/pct:40/0/default.jpg",,,,,139,132 V,3315,5085,497,510,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_279_V_TC_46/2777,6370,265,162/pct:40/0/default.jpg",,,,,271,279 V,2777,6370,265,162,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_79_R_TC_46/2857,7015,402,465/pct:40/0/default.jpg",,,,,94,79 R,2857,7015,402,465,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_030_V_TC_46/815,532,127,885/pct:40/0/default.jpg",,,,,469,30 V,815,532,127,885,
"https://stacks.stanford.edu/image/iiif/pq756vs0720%2F292_097_R_TC_46/697,6635,267,307/pct:40/0/default.jpg",,,,,292,97 R,697,6635,267,307,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_003_V_TC_46/980,1682,652,305/pct:40/0/default.jpg",,,,,310,3 V,980,1682,652,305,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_49_V_TC_46/1065,2407,115,212/pct:40/0/default.jpg",,,,,58,49 V,1065,2407,115,212,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_032_R_TC_46/2407,5622,315,370/pct:40/0/default.jpg",,,,,400,32 R,2407,5622,315,370,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_076_R_TC_46/265,720,112,245/pct:40/0/default.jpg",,,,,187,76 R,265,720,112,245,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_72_V_TC_46/1212,4127,45,115/pct:40/0/default.jpg",,,,,186,72 V,1212,4127,45,115,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_159_R_TC_46/2,3455,385,527/pct:40/0/default.jpg",,,,,270,159 R,2,3455,385,527,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_101_R_TC_46/2850,3922,177,282/pct:40/0/default.jpg",,,,,94,101 R,2850,3922,177,282,
"https://stacks.stanford.edu/image/iiif/rk793ps8480%2F276_102_R_TC_46/1562,4965,67,370/pct:40/0/default.jpg",,,,,276,102 R,1562,4965,67,370,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_264_V_TC_46/632,5762,120,797/pct:40/0/default.jpg",,,,,58,264 V,632,5762,120,797,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_2_R_TC_46/1672,1510,107,145/pct:40/0/default.jpg",,,,,150,2 R,1672,1510,107,145,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_114_R_TC_46/302,1865,230,217/pct:40/0/default.jpg",,,,,273,114 R,302,1865,230,217,
"https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_018_V_TC_46/2895,3062,267,347/pct:40/0/default.jpg",,,,,461,18 V,2895,3062,267,347,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_128_V_TC_46/952,2242,230,122/pct:40/0/default.jpg",,,,,321,128 V,952,2242,230,122,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_047_V_TC_46/807,1852,302,227/pct:40/0/default.jpg",,,,,130,47 V,807,1852,302,227,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_62_R_TC_46/867,3880,182,302/pct:40/0/default.jpg",,,,,161,62 R,867,3880,182,302,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_091_R_TC_46/2565,4282,317,200/pct:40/0/default.jpg",,,,,511,91 R,2565,4282,317,200,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_065_R_TC_46/2597,3505,55,142/pct:40/0/default.jpg",,,,,10,65 R,2597,3505,55,142,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_228_TC_46/2507,4697,187,300/pct:40/0/default.jpg",,,,,146,228,2507,4697,187,300,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_217_V_TC_46/2972,3352,110,160/pct:40/0/default.jpg",,,,,10,217 V,2972,3352,110,160,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_644_R_TC_46/2462,1730,102,177/pct:40/0/default.jpg",,,,,484,644 R,2462,1730,102,177,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_005_V_TC_46/2617,2422,140,217/pct:40/0/default.jpg",,,,,470,5 V,2617,2422,140,217,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_140_TC_46/2845,2127,180,182/pct:40/0/default.jpg",,,,,51,140,2845,2127,180,182,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_240_V_TC_46/852,6590,345,372/pct:40/0/default.jpg",,,,,45,240 V,852,6590,345,372,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_081_R_TC_46/75,1782,87,215/pct:40/0/default.jpg",,,,,462,81 R,75,1782,87,215,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_220_R_TC_46/4557,1882,125,105/pct:40/0/default.jpg",,,,,437,220 R,4557,1882,125,105,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_193_V_TC_46/3497,465,200,105/pct:40/0/default.jpg",,,,,437,193 V,3497,465,200,105,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_178_R_TC_46/4705,3092,155,222/pct:40/0/default.jpg",,,,,45,178 R,4705,3092,155,222,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_029_R_TC_46/3360,1835,737,265/pct:40/0/default.jpg",,,,,400,29 R,3360,1835,737,265,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_4_V_TC_46/2297,5455,120,230/pct:40/0/default.jpg",,,,,300,4 V,2297,5455,120,230,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_194_R_TC_46/500,1567,27,130/pct:40/0/default.jpg",,,,,130,194 R,500,1567,27,130,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_96_V_TC_46/1052,3767,187,437/pct:40/0/default.jpg",,,,,269,96 V,1052,3767,187,437,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_066_R_TC_46/652,2880,340,390/pct:40/0/default.jpg",,,,,45,66 R,652,2880,340,390,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_263_V_TC_46/3247,1705,205,142/pct:40/0/default.jpg",,,,,463,263 V,3247,1705,205,142,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_173_R_TC_46/865,4590,165,150/pct:40/0/default.jpg",,,,,485,173 R,865,4590,165,150,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_059_V_TC_46/1422,4797,475,500/pct:40/0/default.jpg",,,,,22,59 V,1422,4797,475,500,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_93_V_TC_46/3705,4640,402,500/pct:40/0/default.jpg",,,,,62,93 V,3705,4640,402,500,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_239_V_TC_46/1377,2427,235,157/pct:40/0/default.jpg",,,,,317,239 V,1377,2427,235,157,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_003_V_TC_46/1232,2365,510,290/pct:40/0/default.jpg",,,,,375,3 V,1232,2365,510,290,
"https://stacks.stanford.edu/image/iiif/pm493kf4162%2F424_021_R_TC_46/472,1860,2522,315/pct:40/0/default.jpg",,,,,424,21 R,472,1860,2522,315,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_001_R_TC_46/2970,6197,202,170/pct:40/0/default.jpg",,,,,29,1 R,2970,6197,202,170,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_122_R_TC_46/170,2162,215,945/pct:40/0/default.jpg",,,,,327,122 R,170,2162,215,945,
"https://stacks.stanford.edu/image/iiif/tr552jm2166%2F312_73_TC_46/170,5070,750,350/pct:40/0/default.jpg",,,,,312,73,170,5070,750,350,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_191_R_TC_46/1072,4125,202,185/pct:40/0/default.jpg",,,,,16II,191 R,1072,4125,202,185,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_171_R_TC_46/1225,1867,155,167/pct:40/0/default.jpg",,,,,45,171 R,1225,1867,155,167,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_289_TC_46/345,3662,385,437/pct:40/0/default.jpg",,,,,163,289,345,3662,385,437,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_146_V_TC_46/2275,3135,257,312/pct:40/0/default.jpg",,,,,4,146 V,2275,3135,257,312,
"https://stacks.stanford.edu/image/iiif/jk994tv6710%2F087_001_R_TC_46/1952,5072,182,137/pct:40/0/default.jpg",,,,,87,1 R,1952,5072,182,137,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_72_V_TC_46/4577,1187,115,210/pct:40/0/default.jpg",,,,,49,72 V,4577,1187,115,210,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_003_V_TC_46/2640,3670,65,167/pct:40/0/default.jpg",,,,,505,3 V,2640,3670,65,167,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_61_V_TC_46/4585,1002,107,235/pct:40/0/default.jpg",,,,,273,61 V,4585,1002,107,235,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_102_R_TC_46/4222,6952,272,130/pct:40/0/default.jpg",,,,,45,102 R,4222,6952,272,130,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_084_R_TC_46/462,1442,227,225/pct:40/0/default.jpg",,,,,10,84 R,462,1442,227,225,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_334_R_TC_46/867,5540,205,190/pct:40/0/default.jpg",,,,,10,334 R,867,5540,205,190,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_205_V_TC_46/3425,4312,125,327/pct:40/0/default.jpg",,,,,4,205 V,3425,4312,125,327,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_410_V_TC_46/2987,360,130,160/pct:40/0/default.jpg",,,,,49,410 V,2987,360,130,160,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_045_R_TC_46/1945,2687,230,170/pct:40/0/default.jpg",,,,,468,45 R,1945,2687,230,170,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_091_R_TC_46/7,1472,565,1312/pct:40/0/default.jpg",,,,,130,91 R,7,1472,565,1312,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_141_R_TC_46/1860,1250,272,147/pct:40/0/default.jpg",,,,,49,141 R,1860,1250,272,147,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_657_V_TC_46/327,4297,190,147/pct:40/0/default.jpg",,,,,484,657 V,327,4297,190,147,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_101_R_TC_46/1682,1535,187,182/pct:40/0/default.jpg",,,,,468,101 R,1682,1535,187,182,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_106_R_TC_46/1577,3982,277,95/pct:40/0/default.jpg",,,,,505,106 R,1577,3982,277,95,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_179_R_TC_46/3245,4130,147,145/pct:40/0/default.jpg",,,,,484,179 R,3245,4130,147,145,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_180_R_TC_46/2782,4602,160,280/pct:40/0/default.jpg",,,,,30,180 R,2782,4602,160,280,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_109_R_TC_46/180,1672,100,272/pct:40/0/default.jpg",,,,,58,109 R,180,1672,100,272,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_124_R_TC_46/645,2947,127,162/pct:40/0/default.jpg",,,,,437,124 R,645,2947,127,162,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_063_R_TC_46/1635,1780,110,212/pct:40/0/default.jpg",,,,,406,63 R,1635,1780,110,212,
"https://stacks.stanford.edu/image/iiif/cq531ww5470%2F134_168_R_TC_46/980,815,145,202/pct:40/0/default.jpg",,,,,134,168 R,980,815,145,202,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_71_R_TC_46/2015,267,182,145/pct:40/0/default.jpg",,,,,49,71 R,2015,267,182,145,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_19_R_TC_46/1065,1655,260,205/pct:40/0/default.jpg",,,,,273,19 R,1065,1655,260,205,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_120_R_TC_46/2292,3820,237,510/pct:40/0/default.jpg",,,,,397,120 R,2292,3820,237,510,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_204_V_TC_46/450,6220,67,142/pct:40/0/default.jpg",,,,,271,204 V,450,6220,67,142,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_163_V_TC_46/530,345,227,250/pct:40/0/default.jpg",,,,,628,163 V,530,345,227,250,
"https://stacks.stanford.edu/image/iiif/nz663nv2057%2F023_142_V_TC_46/3827,692,355,430/pct:40/0/default.jpg",,,,,23,142 V,3827,692,355,430,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_2_V_TC_46/1402,6460,1175,445/pct:40/0/default.jpg",,,,,83,2 V,1402,6460,1175,445,
